Ring,Date,Year,Month,Day,HatchDate,DaysSinceHatching,study_area,Dist2Nest
3407391,2014-09-12T00:00:00Z,2014,09,255,2012-05-07,858,TRUE,2.1109551751774918
3407391,2015-03-05T00:00:00Z,2015,03,64,2012-05-07,1032,TRUE,2.1109551751774918
3407391,2015-03-14T00:00:00Z,2015,03,73,2012-05-07,1041,FALSE,3.4793938012199552
3407391,2015-10-12T00:00:00Z,2015,10,285,2012-05-07,1253,TRUE,3.3239800653083202
3407391,2016-01-09T00:00:00Z,2016,01,9,2012-05-07,1342,TRUE,3.6344129280619386
3407391,2016-01-23T00:00:00Z,2016,01,23,2012-05-07,1356,TRUE,3.6344129280619386
3407391,2018-12-15T00:00:00Z,2018,12,349,2012-05-07,2413,TRUE,3.416032554023559
3407391,2019-11-15T00:00:00Z,2019,11,319,2012-05-07,2748,FALSE,3.4696007048262514
3407391,2020-04-03T00:00:00Z,2020,04,94,2012-05-07,2888,TRUE,2.6216507742374082
3407391,2020-09-30T00:00:00Z,2020,09,274,2012-05-07,3068,TRUE,2.343185920260193
3407391,2020-11-14T00:00:00Z,2020,11,319,2012-05-07,3113,TRUE,2.343185920260193
3405829,2012-07-31T00:00:00Z,2012,07,213,2011-06-07,420,TRUE,1.6646523036911287
3407309,2012-08-02T00:00:00Z,2012,08,215,2012-04-24,100,FALSE,76.00524978940548
3407309,2012-08-06T00:00:00Z,2012,08,219,2012-04-24,104,FALSE,82.20735364466108
3407309,2012-11-21T00:00:00Z,2012,11,326,2012-04-24,211,FALSE,272.60268738494386
3407309,2013-02-13T00:00:00Z,2013,02,44,2012-04-24,295,FALSE,272.60268738494386
3407309,2013-09-16T00:00:00Z,2013,09,259,2012-04-24,510,FALSE,74.23841363605038
3407309,2016-03-25T00:00:00Z,2016,03,85,2012-04-24,1431,TRUE,5.351248867806581
3405860,2012-08-04T00:00:00Z,2012,08,217,2012-04-20,106,TRUE,11.846222641218915
3405848,2012-08-18T00:00:00Z,2012,08,231,2012-04-28,112,FALSE,49.442788898030734
3405952,2012-08-21T00:00:00Z,2012,08,234,2012-04-26,117,FALSE,44.07004609335641
3406156,2012-08-22T00:00:00Z,2012,08,235,2010-05-11,834,FALSE,59.006718546130514
3407390,2012-08-31T00:00:00Z,2012,08,244,2012-05-04,119,TRUE,0.6251205616401289
3407390,2012-09-04T00:00:00Z,2012,09,248,2012-05-04,123,TRUE,0.6251205616401289
3407390,2012-09-16T00:00:00Z,2012,09,260,2012-05-04,135,TRUE,0.5424015258478317
3407390,2013-01-14T00:00:00Z,2013,01,14,2012-05-04,255,FALSE,131.2535109754222
3407390,2015-02-16T00:00:00Z,2015,02,47,2012-05-04,1018,FALSE,131.43490278856348
3407390,2017-03-01T00:00:00Z,2017,03,60,2012-05-04,1762,FALSE,131.22604800000065
3407390,2017-09-25T00:00:00Z,2017,09,268,2012-05-04,1970,FALSE,131.22604800000065
3407444,2012-09-06T00:00:00Z,2012,09,250,2012-05-09,120,FALSE,62.09619385348285
3407367,2012-09-22T00:00:00Z,2012,09,266,2012-04-28,147,FALSE,80.83509524196117
3407367,2012-10-11T00:00:00Z,2012,10,285,2012-04-28,166,FALSE,80.83509524196117
3407367,2012-10-15T00:00:00Z,2012,10,289,2012-04-28,170,FALSE,81.4024923312715
3407312,2012-09-28T00:00:00Z,2012,09,272,2012-05-03,148,FALSE,44.54754681588647
3407310,2012-10-08T00:00:00Z,2012,10,282,2012-04-27,164,FALSE,19.1073502149628
3405950,2012-10-09T00:00:00Z,2012,10,283,2012-04-20,172,FALSE,60.061517158270334
3405950,2012-11-01T00:00:00Z,2012,11,306,2012-04-20,195,FALSE,82.56954699066313
3405975,2012-10-11T00:00:00Z,2012,10,285,2012-04-29,165,FALSE,38.07642179522451
3407307,2012-10-13T00:00:00Z,2012,10,287,2012-04-28,168,TRUE,0.6321723421640483
3407427,2012-10-13T00:00:00Z,2012,10,287,2012-05-10,156,TRUE,6.090835248705428
3405915,2012-10-15T00:00:00Z,2012,10,289,2012-05-04,164,FALSE,10.54682919174349
3407410,2012-10-15T00:00:00Z,2012,10,289,2012-04-27,171,FALSE,23.862952001369457
3407423,2012-10-15T00:00:00Z,2012,10,289,2012-05-19,149,FALSE,18.607626042297284
3407423,2012-10-22T00:00:00Z,2012,10,296,2012-05-19,156,FALSE,18.607626042297284
3407423,2012-10-23T00:00:00Z,2012,10,297,2012-05-19,157,FALSE,18.607626042297284
3407423,2012-11-13T00:00:00Z,2012,11,318,2012-05-19,178,FALSE,18.607626042297284
3407423,2012-11-20T00:00:00Z,2012,11,325,2012-05-19,185,FALSE,18.607626042297284
3407423,2012-11-28T00:00:00Z,2012,11,333,2012-05-19,193,FALSE,18.607626042297284
3407423,2012-12-03T00:00:00Z,2012,12,338,2012-05-19,198,FALSE,18.607626042297284
3407423,2013-01-04T00:00:00Z,2013,01,4,2012-05-19,230,FALSE,18.607626042297284
3407423,2013-03-19T00:00:00Z,2013,03,78,2012-05-19,304,FALSE,18.607626042297284
3407423,2013-03-28T00:00:00Z,2013,03,87,2012-05-19,313,FALSE,21.003449359078253
3407349,2012-10-20T00:00:00Z,2012,10,294,2012-05-06,167,TRUE,6.483885280007077e-4
3407354,2012-10-20T00:00:00Z,2012,10,294,2012-04-28,175,TRUE,1.0284086776648407
3407354,2015-09-11T00:00:00Z,2015,09,254,2012-04-28,1231,TRUE,16.760106166453372
3407354,2019-03-23T00:00:00Z,2019,03,82,2012-04-28,2520,FALSE,20.28958895913201
3407478,2012-10-20T00:00:00Z,2012,10,294,2012-05-14,159,TRUE,1.1545537922407794
3405890,2012-11-01T00:00:00Z,2012,11,306,2012-05-05,180,FALSE,67.14683401619617
3407479,2012-11-01T00:00:00Z,2012,11,306,2012-05-14,171,FALSE,317.82030579678633
3407479,2012-12-11T00:00:00Z,2012,12,346,2012-05-14,211,FALSE,317.82030579678633
3407470,2012-11-04T00:00:00Z,2012,11,309,2012-05-11,177,FALSE,57.78737106461189
3407470,2012-12-03T00:00:00Z,2012,12,338,2012-05-11,206,FALSE,57.78737106461189
3407470,2012-11-12T00:00:00Z,2012,11,317,2012-05-11,185,FALSE,59.11890219255186
3407470,2012-11-15T00:00:00Z,2012,11,320,2012-05-11,188,FALSE,59.11890219255186
3407470,2012-11-16T00:00:00Z,2012,11,321,2012-05-11,189,FALSE,59.11890219255186
3407470,2012-11-17T00:00:00Z,2012,11,322,2012-05-11,190,FALSE,59.11890219255186
3407470,2012-11-19T00:00:00Z,2012,11,324,2012-05-11,192,FALSE,59.11890219255186
3407470,2012-11-25T00:00:00Z,2012,11,330,2012-05-11,198,FALSE,59.11890219255186
3407470,2012-11-26T00:00:00Z,2012,11,331,2012-05-11,199,FALSE,59.11890219255186
3407470,2012-11-27T00:00:00Z,2012,11,332,2012-05-11,200,FALSE,59.11890219255186
3407470,2012-11-29T00:00:00Z,2012,11,334,2012-05-11,202,FALSE,59.11890219255186
3407470,2012-12-02T00:00:00Z,2012,12,337,2012-05-11,205,FALSE,59.11890219255186
3407470,2012-12-19T00:00:00Z,2012,12,354,2012-05-11,222,FALSE,59.11890219255186
3405911,2012-11-05T00:00:00Z,2012,11,310,2012-04-29,190,FALSE,6.179467748352522
3407413,2012-11-10T00:00:00Z,2012,11,315,2012-05-24,170,FALSE,22.297852088487936
3407381,2012-11-13T00:00:00Z,2012,11,318,2012-05-08,189,FALSE,324.88733711444155
3407381,2012-12-02T00:00:00Z,2012,12,337,2012-05-08,208,FALSE,318.34739555122917
3405906,2012-11-17T00:00:00Z,2012,11,322,2012-05-09,192,TRUE,1.2561043170974593
3407487,2012-11-18T00:00:00Z,2012,11,323,2012-05-09,193,FALSE,162.6285590845833
3405983,2012-11-21T00:00:00Z,2012,11,326,2012-05-02,203,FALSE,47.9924820344366
3405983,2014-03-13T00:00:00Z,2014,03,72,2012-05-02,680,FALSE,47.9924820344366
3405879,2012-11-23T00:00:00Z,2012,11,328,2012-04-28,209,FALSE,27.104847340535684
3405879,2012-12-03T00:00:00Z,2012,12,338,2012-04-28,219,FALSE,27.104847340535684
3405879,2012-12-20T00:00:00Z,2012,12,355,2012-04-28,236,FALSE,27.104847340535684
3405879,2013-01-29T00:00:00Z,2013,01,29,2012-04-28,276,FALSE,27.104847340535684
3405879,2013-07-29T00:00:00Z,2013,07,210,2012-04-28,457,TRUE,14.066831521564472
3407460,2012-12-01T00:00:00Z,2012,12,336,2012-05-06,209,FALSE,26.81189972325807
3407460,2012-12-24T00:00:00Z,2012,12,359,2012-05-06,232,FALSE,26.81189972325807
3407490,2012-12-01T00:00:00Z,2012,12,336,2012-05-14,201,FALSE,118.51309343396962
3407490,2012-12-10T00:00:00Z,2012,12,345,2012-05-14,210,FALSE,118.51309343396962
3407490,2013-01-23T00:00:00Z,2013,01,23,2012-05-14,254,FALSE,118.51309343396962
3407490,2013-01-27T00:00:00Z,2013,01,27,2012-05-14,258,FALSE,118.51309343396962
3407490,2013-02-10T00:00:00Z,2013,02,41,2012-05-14,272,FALSE,118.51309343396962
3407490,2013-04-02T00:00:00Z,2013,04,92,2012-05-14,323,FALSE,118.51309343396962
3407490,2013-03-11T00:00:00Z,2013,03,70,2012-05-14,301,FALSE,120.02357796653989
3406248,2012-12-02T00:00:00Z,2012,12,337,2010-05-03,944,FALSE,10.160128369175249
3407343,2012-12-02T00:00:00Z,2012,12,337,2012-05-02,214,FALSE,5.450359144323712
3407343,2012-12-24T00:00:00Z,2012,12,359,2012-05-02,236,FALSE,5.450359144323712
3407458,2012-12-05T00:00:00Z,2012,12,340,2012-05-04,215,FALSE,361.7017899741884
3405889,2012-12-13T00:00:00Z,2012,12,348,2012-04-29,228,FALSE,167.55637601192709
3405889,2013-01-21T00:00:00Z,2013,01,21,2012-04-29,267,FALSE,169.04454402189344
3405889,2013-02-18T00:00:00Z,2013,02,49,2012-04-29,295,FALSE,184.0362191391872
3405880,2012-12-16T00:00:00Z,2012,12,351,2012-04-29,231,FALSE,75.57431169274466
3405880,2013-02-02T00:00:00Z,2013,02,33,2012-04-29,279,FALSE,75.22366506779278
3405880,2013-03-07T00:00:00Z,2013,03,66,2012-04-29,312,FALSE,78.51618259281449
3405880,2013-03-13T00:00:00Z,2013,03,72,2012-04-29,318,FALSE,78.51618259281449
3405880,2013-10-17T00:00:00Z,2013,10,290,2012-04-29,536,FALSE,78.51618259281449
3405880,2014-11-28T00:00:00Z,2014,11,332,2012-04-29,943,FALSE,78.51618259281449
3405880,2013-06-24T00:00:00Z,2013,06,175,2012-04-29,421,FALSE,78.43681927988162
3405880,2015-05-15T00:00:00Z,2015,05,135,2012-04-29,1111,TRUE,9.706466811754506
3405880,2017-05-15T00:00:00Z,2017,05,135,2012-04-29,1842,TRUE,7.792544321592108
3405880,2018-03-07T00:00:00Z,2018,03,66,2012-04-29,2138,TRUE,8.5902082750808475
3405880,2019-06-06T00:00:00Z,2019,06,157,2012-04-29,2594,TRUE,8.494053113699731
3405880,2019-09-02T00:00:00Z,2019,09,245,2012-04-29,2682,TRUE,8.815819845014913
3405880,2020-03-21T00:00:00Z,2020,03,81,2012-04-29,2883,TRUE,8.467972557915505
3407455,2012-12-16T00:00:00Z,2012,12,351,2012-05-07,223,FALSE,174.8869973640735
3407455,2013-01-24T00:00:00Z,2013,01,24,2012-05-07,262,FALSE,176.09941961169864
3405770,2012-12-22T00:00:00Z,2012,12,357,2011-05-14,588,TRUE,5.326384238891736
3407373,2012-12-23T00:00:00Z,2012,12,358,2012-05-03,234,FALSE,38.6575490304792
3407448,2012-12-29T00:00:00Z,2012,12,364,2012-05-09,234,TRUE,0.40623322695069825
3407448,2013-01-11T00:00:00Z,2013,01,11,2012-05-09,247,TRUE,0.40623322695069825
3407448,2013-01-19T00:00:00Z,2013,01,19,2012-05-09,255,TRUE,0.40623322695069825
3405813,2012-12-31T00:00:00Z,2012,12,366,2011-05-13,598,FALSE,19.65690460120949
3405813,2013-03-04T00:00:00Z,2013,03,63,2011-05-13,661,FALSE,19.65690460120949
3405813,2013-03-15T00:00:00Z,2013,03,74,2011-05-13,672,FALSE,19.65690460120949
3405813,2013-06-04T00:00:00Z,2013,06,155,2011-05-13,753,FALSE,18.631460867141687
3405813,2013-11-12T00:00:00Z,2013,11,316,2011-05-13,914,FALSE,18.631460867141687
3405813,2014-02-27T00:00:00Z,2014,02,58,2011-05-13,1021,FALSE,19.442164077461282
3405813,2015-05-30T00:00:00Z,2015,05,150,2011-05-13,1478,FALSE,18.643115772195074
3405813,2015-07-07T00:00:00Z,2015,07,188,2011-05-13,1516,FALSE,18.643115772195074
3405813,2016-03-24T00:00:00Z,2016,03,84,2011-05-13,1777,FALSE,18.643115772195074
3405813,2016-10-14T00:00:00Z,2016,10,288,2011-05-13,1981,FALSE,18.643115772195074
3405813,2017-02-09T00:00:00Z,2017,02,40,2011-05-13,2099,FALSE,18.643115772195074
3405813,2018-07-10T00:00:00Z,2018,07,191,2011-05-13,2615,FALSE,18.547657420475478
3405813,2018-07-11T00:00:00Z,2018,07,192,2011-05-13,2616,FALSE,18.547657420475478
3405813,2020-06-24T00:00:00Z,2020,06,176,2011-05-13,3330,FALSE,18.602890973430434
3406214,2013-01-07T00:00:00Z,2013,01,7,2010-05-17,966,FALSE,30.396679221668556
3407355,2013-01-08T00:00:00Z,2013,01,8,2012-05-04,249,FALSE,143.2091495092077
3405882,2013-01-15T00:00:00Z,2013,01,15,2012-04-22,268,FALSE,335.95153197977385
3406486,2013-01-18T00:00:00Z,2013,01,18,2011-05-02,627,TRUE,2.4688221180474472
3405852,2013-01-21T00:00:00Z,2013,01,21,2012-04-25,271,FALSE,51.34771755537282
3407389,2013-01-21T00:00:00Z,2013,01,21,2012-05-06,260,FALSE,120.09597371944625
3407356,2013-01-24T00:00:00Z,2013,01,24,2012-05-06,263,FALSE,210.5087361054496
3407356,2013-02-09T00:00:00Z,2013,02,40,2012-05-06,279,FALSE,210.5087361054496
3407356,2014-04-30T00:00:00Z,2014,04,120,2012-05-06,724,TRUE,6.315338769296844
3407356,2016-02-05T00:00:00Z,2016,02,36,2012-05-06,1370,TRUE,6.315338769296844
3405868,2013-01-25T00:00:00Z,2013,01,25,2012-04-25,275,FALSE,12.37525501872316
3144908,2013-01-30T00:00:00Z,2013,01,30,2007-05-10,2092,FALSE,175.21364898490017
3405920,2013-02-01T00:00:00Z,2013,02,32,2012-04-28,279,FALSE,48.594585464617914
3407421,2013-02-03T00:00:00Z,2013,02,34,2012-05-13,266,FALSE,55.997598525281575
3407421,2014-09-14T00:00:00Z,2014,09,257,2012-05-13,854,FALSE,55.80933325625523
3405796,2013-02-08T00:00:00Z,2013,02,39,2011-05-19,631,FALSE,296.04355226105616
3407469,2013-02-09T00:00:00Z,2013,02,40,2012-05-05,280,FALSE,134.5744727522337
3407469,2013-02-11T00:00:00Z,2013,02,42,2012-05-05,282,FALSE,120.06133593804022
3407477,2013-02-09T00:00:00Z,2013,02,40,2012-05-11,274,FALSE,2.617626049379155
3406492,2013-02-13T00:00:00Z,2013,02,44,2011-05-08,647,FALSE,149.09244688709722
3406492,2013-03-05T00:00:00Z,2013,03,64,2011-05-08,667,FALSE,149.10535637287296
3407476,2013-02-17T00:00:00Z,2013,02,48,2012-05-15,278,TRUE,2.29577628456384
3407451,2013-02-25T00:00:00Z,2013,02,56,2012-05-05,296,FALSE,178.15837972566635
3407451,2013-12-18T00:00:00Z,2013,12,352,2012-05-05,592,FALSE,178.15837972566635
3407451,2014-11-15T00:00:00Z,2014,11,319,2012-05-05,924,FALSE,178.15837972566635
3407451,2015-02-02T00:00:00Z,2015,02,33,2012-05-05,1003,FALSE,178.15837972566635
3407451,2013-03-05T00:00:00Z,2013,03,64,2012-05-05,304,FALSE,177.54496428974537
3407451,2014-05-01T00:00:00Z,2014,05,121,2012-05-05,726,TRUE,8.91647176404528
3407451,2015-04-15T00:00:00Z,2015,04,105,2012-05-05,1075,TRUE,9.56720397126871
3407451,2016-04-01T00:00:00Z,2016,04,92,2012-05-05,1427,TRUE,9.56720397126871
3407451,2017-02-01T00:00:00Z,2017,02,32,2012-05-05,1733,FALSE,177.75022677692826
3407451,2017-05-15T00:00:00Z,2017,05,135,2012-05-05,1836,TRUE,4.747725745839582
3407451,2017-11-19T00:00:00Z,2017,11,323,2012-05-05,2024,FALSE,177.7177712550865
3407451,2018-03-09T00:00:00Z,2018,03,68,2012-05-05,2134,TRUE,6.724179088939154
3407451,2018-12-18T00:00:00Z,2018,12,352,2012-05-05,2418,FALSE,178.0794022547029
3407451,2019-05-17T00:00:00Z,2019,05,137,2012-05-05,2568,TRUE,6.678954921213484
3407451,2019-05-29T00:00:00Z,2019,05,149,2012-05-05,2580,TRUE,6.27309088767026
3407451,2019-06-08T00:00:00Z,2019,06,159,2012-05-05,2590,TRUE,6.243960506757869
3407451,2021-04-08T00:00:00Z,2021,04,98,2012-05-05,3260,TRUE,6.345921676953358
3405936,2013-02-28T00:00:00Z,2013,02,59,2012-04-30,304,TRUE,10.641416405566911
3407344,2013-03-05T00:00:00Z,2013,03,64,2012-05-04,305,FALSE,134.7151523478634
3407344,2013-06-23T00:00:00Z,2013,06,174,2012-05-04,415,FALSE,123.0175831263498
3407344,2013-08-03T00:00:00Z,2013,08,215,2012-05-04,456,FALSE,126.10374011281228
3405830,2013-03-06T00:00:00Z,2013,03,65,2011-05-24,652,FALSE,21.187536733552957
3405776,2013-03-07T00:00:00Z,2013,03,66,2011-05-07,670,FALSE,69.21235663965128
3405776,2015-08-01T00:00:00Z,2015,08,213,2011-05-07,1547,TRUE,8.776241295517456
3403736,2013-03-08T00:00:00Z,2013,03,67,2011-05-08,670,FALSE,10.510157571407923
3405908,2013-03-12T00:00:00Z,2013,03,71,2012-04-30,316,FALSE,48.19717458667224
3407359,2013-03-15T00:00:00Z,2013,03,74,2012-04-25,324,FALSE,6.804568059918529
3407359,2021-04-28T00:00:00Z,2021,04,118,2012-04-25,3290,FALSE,8.338008213199526
3405778,2013-03-17T00:00:00Z,2013,03,76,2011-05-09,678,FALSE,20.63328435860533
3405854,2013-03-18T00:00:00Z,2013,03,77,2012-04-22,330,FALSE,164.4771032690886
3405835,2013-03-21T00:00:00Z,2013,03,80,2011-05-30,661,FALSE,12.600485128822116
3405847,2013-04-01T00:00:00Z,2013,04,91,2012-04-24,342,FALSE,29.916377376073182
3403748,2013-04-08T00:00:00Z,2013,04,98,2011-05-09,700,FALSE,9.829966863200552
3403748,2014-05-05T00:00:00Z,2014,05,125,2011-05-09,1092,TRUE,0.7281038160238466
3403748,2015-02-12T00:00:00Z,2015,02,43,2011-05-09,1375,FALSE,10.65154017845794
3403748,2015-03-31T00:00:00Z,2015,03,90,2011-05-09,1422,FALSE,10.65154017845794
3403748,2017-09-17T00:00:00Z,2017,09,260,2011-05-09,2323,FALSE,10.612817311153904
3407454,2013-04-19T00:00:00Z,2013,04,109,2012-05-04,350,FALSE,37.24885398493236
3407429,2013-04-20T00:00:00Z,2013,04,110,2012-05-21,334,FALSE,49.99984476284805
3407452,2013-04-20T00:00:00Z,2013,04,110,2012-05-07,348,FALSE,277.56986739906256
3407452,2014-04-16T00:00:00Z,2014,04,106,2012-05-07,709,TRUE,4.348703444014712
3407424,2013-04-30T00:00:00Z,2013,04,120,2012-05-17,348,FALSE,14.274424731469198
3109004,2013-05-12T00:00:00Z,2013,05,132,2010-04-30,1108,FALSE,9.907033237166392
3109004,2014-04-29T00:00:00Z,2014,04,119,2010-04-30,1460,FALSE,9.952101230293566
3406234,2013-05-28T00:00:00Z,2013,05,148,2010-05-11,1113,TRUE,8.300931040805363
3406234,2014-04-01T00:00:00Z,2014,04,91,2010-05-11,1421,TRUE,8.300931040805363
3406234,2015-05-19T00:00:00Z,2015,05,139,2010-05-11,1834,TRUE,8.300931040805363
3406234,2016-04-01T00:00:00Z,2016,04,92,2010-05-11,2152,TRUE,8.300931040805363
3406234,2020-06-24T00:00:00Z,2020,06,176,2010-05-11,3697,TRUE,7.520690754301794
3406234,2020-06-26T00:00:00Z,2020,06,178,2010-05-11,3699,TRUE,7.49963728731583
3407318,2013-07-24T00:00:00Z,2013,07,205,2012-05-01,449,FALSE,54.617818856329
3407318,2015-12-28T00:00:00Z,2015,12,362,2012-05-01,1336,FALSE,54.617818856329
3407318,2016-03-17T00:00:00Z,2016,03,77,2012-05-01,1416,FALSE,54.617818856329
3407318,2017-01-15T00:00:00Z,2017,01,15,2012-05-01,1720,FALSE,54.617818856329
3408074,2013-08-23T00:00:00Z,2013,08,235,2013-05-21,94,FALSE,24.601568822215388
3405971,2013-08-24T00:00:00Z,2013,08,236,2012-05-07,474,FALSE,40.37037939623592
3408092,2013-09-14T00:00:00Z,2013,09,257,2013-05-25,112,TRUE,0.4115259017477365
3408092,2014-03-02T00:00:00Z,2014,03,61,2013-05-25,281,TRUE,0.4115259017477365
3408092,2016-03-24T00:00:00Z,2016,03,84,2013-05-25,1034,TRUE,5.602353413619233
3405756,2013-09-16T00:00:00Z,2013,09,259,2011-05-18,852,FALSE,27.13960876969142
3405756,2015-04-26T00:00:00Z,2015,04,116,2011-05-18,1439,FALSE,114.29563245539586
3144873,2013-09-18T00:00:00Z,2013,09,261,2007-05-05,2328,FALSE,43.29422129145128
3405821,2013-09-18T00:00:00Z,2013,09,261,2011-05-13,859,FALSE,36.71422147675099
3405821,2015-06-28T00:00:00Z,2015,06,179,2011-05-13,1507,FALSE,20.77069777195888
3408033,2013-10-08T00:00:00Z,2013,10,281,2013-05-18,143,FALSE,18.87968300260579
3408033,2013-10-16T00:00:00Z,2013,10,289,2013-05-18,151,FALSE,18.87968300260579
3408033,2013-10-17T00:00:00Z,2013,10,290,2013-05-18,152,FALSE,18.87968300260579
3408033,2013-10-23T00:00:00Z,2013,10,296,2013-05-18,158,FALSE,18.87968300260579
3408033,2013-11-08T00:00:00Z,2013,11,312,2013-05-18,174,FALSE,18.87968300260579
3408033,2016-10-20T00:00:00Z,2016,10,294,2013-05-18,1251,FALSE,187.54954385561916
3408033,2017-01-20T00:00:00Z,2017,01,20,2013-05-18,1343,FALSE,187.54954385561916
3408033,2017-02-06T00:00:00Z,2017,02,37,2013-05-18,1360,FALSE,188.33928946768103
3408033,2021-02-16T00:00:00Z,2021,02,47,2013-05-18,2831,FALSE,188.3698136005248
3408033,2021-04-14T00:00:00Z,2021,04,104,2013-05-18,2888,TRUE,1.6382072556173508
3408018,2013-10-15T00:00:00Z,2013,10,288,2013-05-17,151,FALSE,11.610057215279443
3408018,2013-10-18T00:00:00Z,2013,10,291,2013-05-17,154,FALSE,11.610057215279443
3408018,2015-04-07T00:00:00Z,2015,04,97,2013-05-17,690,FALSE,11.610057215279443
3408018,2013-10-26T00:00:00Z,2013,10,299,2013-05-17,162,FALSE,10.82974127561816
3408018,2014-02-02T00:00:00Z,2014,02,33,2013-05-17,261,FALSE,10.82974127561816
3408018,2014-03-09T00:00:00Z,2014,03,68,2013-05-17,296,FALSE,10.82974127561816
3408018,2014-12-27T00:00:00Z,2014,12,361,2013-05-17,589,FALSE,10.82974127561816
3408018,2015-01-27T00:00:00Z,2015,01,27,2013-05-17,620,FALSE,10.82974127561816
3408018,2015-02-13T00:00:00Z,2015,02,44,2013-05-17,637,FALSE,10.82974127561816
3408018,2015-04-05T00:00:00Z,2015,04,95,2013-05-17,688,FALSE,10.82974127561816
3408018,2015-08-27T00:00:00Z,2015,08,239,2013-05-17,832,FALSE,10.82974127561816
3408018,2013-12-20T00:00:00Z,2013,12,354,2013-05-17,217,FALSE,10.830091410892782
3408018,2014-02-26T00:00:00Z,2014,02,57,2013-05-17,285,FALSE,10.830091410892782
3408018,2014-03-05T00:00:00Z,2014,03,64,2013-05-17,292,FALSE,10.830091410892782
3408018,2014-05-04T00:00:00Z,2014,05,124,2013-05-17,352,FALSE,10.830091410892782
3408018,2014-06-02T00:00:00Z,2014,06,153,2013-05-17,381,FALSE,10.830091410892782
3408018,2014-06-22T00:00:00Z,2014,06,173,2013-05-17,401,FALSE,10.830091410892782
3408018,2014-09-08T00:00:00Z,2014,09,251,2013-05-17,479,FALSE,10.830091410892782
3408018,2014-09-23T00:00:00Z,2014,09,266,2013-05-17,494,FALSE,10.830091410892782
3408018,2014-12-14T00:00:00Z,2014,12,348,2013-05-17,576,FALSE,10.830091410892782
3408018,2015-01-06T00:00:00Z,2015,01,6,2013-05-17,599,FALSE,10.830091410892782
3408018,2015-02-21T00:00:00Z,2015,02,52,2013-05-17,645,FALSE,10.830091410892782
3408018,2013-12-29T00:00:00Z,2013,12,363,2013-05-17,226,FALSE,11.859976281395204
3408018,2015-03-17T00:00:00Z,2015,03,76,2013-05-17,669,FALSE,12.109567115623685
3408018,2016-06-09T00:00:00Z,2016,06,161,2013-05-17,1119,FALSE,13.03875432485955
3407370,2013-10-22T00:00:00Z,2013,10,295,2012-05-11,529,FALSE,310.2548050499058
3405990,2013-11-01T00:00:00Z,2013,11,305,2012-05-01,549,FALSE,78.89055692298813
3408065,2013-11-04T00:00:00Z,2013,11,308,2013-05-05,183,FALSE,63.18090746659431
3408065,2014-10-06T00:00:00Z,2014,10,279,2013-05-05,519,FALSE,63.18090746659431
3408065,2015-03-04T00:00:00Z,2015,03,63,2013-05-05,668,FALSE,63.18090746659431
3408065,2015-12-08T00:00:00Z,2015,12,342,2013-05-05,947,FALSE,63.18090746659431
3408065,2016-01-05T00:00:00Z,2016,01,5,2013-05-05,975,FALSE,63.18090746659431
3408065,2016-10-01T00:00:00Z,2016,10,275,2013-05-05,1245,TRUE,5.635081874435947
3408065,2018-12-06T00:00:00Z,2018,12,340,2013-05-05,2041,TRUE,6.679781507807179
3408065,2019-04-15T00:00:00Z,2019,04,105,2013-05-05,2171,TRUE,7.205153842476429
3408065,2019-06-14T00:00:00Z,2019,06,165,2013-05-05,2231,TRUE,7.163890998650844
3408065,2019-06-15T00:00:00Z,2019,06,166,2013-05-05,2232,TRUE,7.163890998650844
3408065,2019-06-21T00:00:00Z,2019,06,172,2013-05-05,2238,TRUE,7.163890998650844
3408065,2019-07-31T00:00:00Z,2019,07,212,2013-05-05,2278,TRUE,7.551939171103635
3408065,2020-02-28T00:00:00Z,2020,02,59,2013-05-05,2490,TRUE,6.942309110302742
3408065,2020-05-03T00:00:00Z,2020,05,124,2013-05-05,2555,TRUE,6.493978166550847
3408065,2021-04-13T00:00:00Z,2021,04,103,2013-05-05,2900,TRUE,6.417013640287892
3408065,2021-04-15T00:00:00Z,2021,04,105,2013-05-05,2902,TRUE,6.456312562931302
3407405,2013-11-06T00:00:00Z,2013,11,310,2012-04-30,555,FALSE,12.376367715344307
3407405,2013-12-18T00:00:00Z,2013,12,352,2012-04-30,597,FALSE,11.519243119794174
3407405,2014-01-05T00:00:00Z,2014,01,5,2012-04-30,615,FALSE,10.224774954721237
