Ring,Terr_ID,Year,Sex,Morph,Rank,Brood_Size,Hatch,Lprev,Lbinom,Ekto,Dead,DateDeath,CauseDeath,cond
3408074,21,2013,Male,4,1,2,140,0,0,2,Yes,2013-08-24T00:00:00Z,NA,0.3039376892735657
3408075,21,2013,Female,4,2,2,141,0,0,2,NA,NA,NA,0.584255403271988
3408076,138,2013,Male,4,1,2,140,0,0,2,NA,NA,NA,1.1639643052745936
3408077,138,2013,Male,4,2,2,141,1,1,2,NA,NA,NA,1.1364526817857215
3408078,306,2013,Female,4,1,1,139,0,0,4,NA,NA,NA,-0.4272117348007035
3408079,212,2013,Male,3,1,1,143,0,0,0,Yes,2013-07-05T00:00:00Z,NA,0.11226417697278517
3408085,46,2013,Female,3,1,1,143,1,1,2,NA,NA,NA,0.11878010197851482
3408087,238,2013,Male,3,1,1,147,1,1,3,NA,NA,NA,-0.24633143880672792
3408088,229,2013,Female,3,2,2,138,1,1,1,NA,NA,NA,-0.741428016510476
3408089,229,2013,Female,4,1,2,134,0,0,0,NA,NA,NA,0.11840385197512644
3408090,37,2013,Female,4,1,2,141,0,0,1,NA,NA,NA,0.7448289168486903
3408091,37,2013,Male,4,2,2,145,0,0,0,Yes,2013-08-16T00:00:00Z,NA,0.46115806206580795
3408094,154,2013,Female,2,1,2,143,0,0,4,NA,NA,NA,0.1839362612500107
3408096,39,2013,Male,4,1,1,146,1,1,1,NA,NA,NA,-0.4000226202651906
3408097,144,2013,Male,2,1,2,146,1,1,2,NA,NA,NA,-0.3334334459526192
3408099,87,2013,Female,3,1,2,142,0,0,0,NA,NA,NA,-0.420905554570851
3408511,159,2013,Female,2,1,2,144,0,0,3,NA,NA,NA,0.4467696784890764
3408513,89,2013,Male,3,1,1,140,0,0,2,NA,NA,NA,1.3540487159967138
3408515,111,2013,Male,3,1,3,138,0,0,2,NA,NA,NA,1.032744323219784
3408516,111,2013,Male,3,3,3,145,0,0,3,NA,NA,NA,-0.2659996609569497
3408517,74,2013,Female,4,1,1,145,0,0,2,Yes,2014-03-09T00:00:00Z,Car collision,1.2261779478606836
3408518,65,2013,Male,4,1,1,144,1,1,1,NA,NA,NA,-0.07555597355417025
3408519,11,2013,Male,3,1,1,137,0,0,0,NA,NA,NA,1.067206423754862
3408520,189,2013,Female,4,1,2,148,0,0,0,NA,NA,NA,-0.01704664119581911
3408521,151,2013,Male,3,1,1,145,0,0,0,NA,NA,NA,1.6014170466905764
3408522,56,2013,Female,2,1,2,146,1,1,0,NA,NA,NA,0.029344062281431348
3408523,56,2013,Male,2,2,2,149,1,1,1,NA,NA,NA,-1.4995251239090785
3408524,220,2013,Female,3,1,1,142,1,1,0,NA,NA,NA,0.5624147335360506
3408525,340,2013,Male,4,1,1,144,0,0,0,NA,NA,NA,0.32231184828587606
3408527,292,2013,Male,4,1,1,147,1,1,1,NA,NA,NA,0.9348977742485856
3408528,261,2013,Male,4,1,1,145,0,0,0,NA,NA,NA,0.27101186361775037
3408529,271,2013,Male,3,1,1,146,0,0,2,NA,NA,NA,0.4748595507384991
3408530,254,2013,Male,2,1,1,142,1,1,2,NA,NA,NA,-0.34720346323823253
3408531,158,2013,Male,3,1,2,139,1,1,0,Yes,2015-02-03T00:00:00Z,NA,1.1404172360856812
3408532,225,2013,Female,4,1,2,140,1,1,0,NA,NA,NA,0.17887372624537176
3408533,411,2013,Female,3,1,2,146,1,1,3,NA,NA,NA,-0.35549510032072934
3408535,169,2013,Female,3,1,1,142,1,1,0,NA,NA,NA,0.7943286017692972
3408536,293,2013,Female,4,1,3,139,0,0,0,NA,NA,NA,1.2892795689635137
3408537,293,2013,Male,4,2,3,141,1,1,2,NA,NA,NA,0.9236563937965266
3408539,103,2013,Female,4,1,2,144,0,0,2,NA,NA,NA,0.904346408231278
3408540,103,2013,Female,4,2,2,144,1,1,3,NA,NA,NA,-0.7489609154435918
3408541,344,2013,Female,3,1,1,155,0,0,3,NA,NA,NA,-0.5073109257414619
3408542,288,2013,Female,4,1,1,138,1,1,1,NA,NA,NA,0.37853922818684765
3408543,339,2013,Male,2,1,2,143,1,1,2,Yes,2013-06-30T00:00:00Z,Predation,0.035057466465197945
3408544,339,2013,Male,2,2,2,147,0,0,2,NA,NA,NA,-0.47683159618553506
3408547,205,2013,Male,4,1,3,144,0,0,3,NA,NA,NA,-0.4722522339892726
3408548,205,2013,Male,4,2,3,147,0,0,3,NA,NA,NA,-0.524901796642848
3408549,205,2013,Male,4,3,3,149,0,0,3,NA,NA,NA,-1.2302455227135318
3408550,94,2013,Male,4,1,2,144,0,0,0,NA,NA,NA,1.2083333539892016
3408551,114,2013,Male,3,1,2,144,0,0,0,NA,NA,NA,0.2798286983823611
3408552,114,2013,Female,3,2,2,152,1,1,2,Yes,2015-05-09T00:00:00Z,NA,-1.7186082226433133
3408553,94,2013,Female,3,2,2,149,0,0,1,NA,NA,NA,0.1693928612796375
3408554,115,2013,Female,4,1,1,148,1,1,2,NA,NA,NA,0.6474674821925819
3408555,81,2013,Female,3,2,2,161,0,0,2,NA,NA,NA,-0.9975568246843722
3408556,81,2013,Female,3,1,2,157,1,1,2,NA,NA,NA,-1.1678950087027848
3408557,156,2013,Female,3,1,1,151,1,1,1,NA,NA,NA,-1.5573189401398142
3408558,90,2013,Male,3,1,1,149,1,1,0,NA,NA,NA,0.716306284791103
3408560,256,2013,Female,3,1,1,147,0,0,2,NA,NA,NA,-0.12422875749710878
3408582,107,2013,Male,4,1,1,157,1,1,0,NA,NA,NA,0.8513317909018139
3408583,235,2013,Female,3,1,1,168,1,1,2,NA,NA,NA,-0.7774270446810096
3408584,343,2013,Female,3,1,1,156,1,1,0,NA,NA,NA,1.4625285189763004
3408587,272,2013,Female,3,1,1,158,1,1,0,NA,NA,NA,-0.36347060370311035
3408588,24,2014,Female,4,2,3,119,0,0,1,NA,NA,NA,0.35647361420772333
3408589,24,2014,Male,3,3,3,115,0,0,0,NA,NA,NA,1.5058057888311416
3408590,24,2014,Male,4,1,3,115,0,0,0,NA,NA,NA,1.2957325903338324
3408591,21,2014,Male,3,1,5,115,0,0,0,NA,NA,NA,0.3348107517402929
3408592,21,2014,Male,4,2,5,117,0,0,0,NA,NA,NA,0.1863541623237418
3408593,21,2014,Female,4,3,5,120,1,1,2,NA,NA,NA,0.27472449517119846
3408595,21,2014,Female,4,4,5,120,0,0,1,NA,NA,NA,-0.2563918783495271
3408596,332,2014,Male,3,1,2,120,0,0,0,NA,NA,NA,-0.8492876505620148
3408598,193,2014,Female,3,2,2,111,0,0,1,NA,NA,NA,1.4468074599253455
3408599,193,2014,Female,3,1,2,109,0,0,1,NA,NA,NA,1.7305706083125632
3408600,296,2014,Male,3,1,3,110,0,0,0,NA,NA,NA,-0.23128652579851414
3408601,296,2014,Female,3,2,3,114,0,0,0,NA,NA,NA,-0.9515012150077852
3408602,296,2014,Male,3,3,3,116,0,0,0,Yes,2014-06-11T00:00:00Z,NA,-1.4466722982040114
3408603,345,2014,Male,3,1,3,117,0,0,0,NA,NA,NA,0.7244596601442657
3408604,345,2014,Female,3,2,3,119,0,0,0,NA,NA,NA,-0.04340111800464522
3408606,327,2014,Male,2,1,3,117,0,0,0,NA,NA,NA,-0.4741085066936495
3408607,327,2014,Male,2,2,3,119,0,0,0,Yes,2014-09-12T00:00:00Z,NA,-0.21193775114297228
3408608,327,2014,Female,3,3,3,121,0,0,0,NA,NA,NA,0.05297775830328398
3408609,22,2014,Male,4,1,2,117,0,0,0,Yes,2014-06-02T00:00:00Z,Dead as chick,-1.2168652776949114
3408610,22,2014,Female,4,2,2,118,1,1,0,Yes,2014-06-02T00:00:00Z,Dead as chick,-1.8213935445529128
3408614,218,2014,Female,2,1,3,113,0,0,0,NA,NA,NA,-0.31315731363998395
3408615,218,2014,Female,3,2,3,114,0,0,0,NA,NA,NA,-0.7627191112073433
3408616,218,2014,Female,3,3,3,117,0,0,0,NA,NA,NA,-0.5913946682447622
3408617,16,2014,Male,3,1,3,120,0,0,0,NA,NA,NA,-0.3955658162343731
3408623,31,2014,Male,4,2,3,121,0,0,0,NA,NA,NA,0.41217292978144
3408624,31,2014,Male,4,1,3,121,0,0,0,NA,NA,NA,-0.17068868611126378
3408626,77,2014,Male,4,3,3,122,0,0,0,NA,NA,NA,-0.49931493828251633
3408627,77,2014,Male,4,1,3,122,0,0,2,NA,NA,NA,-0.9656430651093493
3408628,44,2014,Male,4,1,3,120,0,0,0,NA,NA,NA,-0.08215045248691347
3408629,44,2014,Female,4,3,3,122,0,0,0,NA,NA,NA,0.5959583523687558
3408630,44,2014,Female,4,2,3,120,0,0,0,NA,NA,NA,-0.5942819039724744
3408631,158,2014,Female,3,2,3,123,0,0,1,NA,NA,NA,0.09373011914598833
3408632,158,2014,Female,4,1,3,121,0,0,0,NA,NA,NA,0.17699201624131047
3408633,158,2014,Male,3,3,3,127,1,1,2,Yes,2019-03-13T00:00:00Z,Car collision,-0.021829929732159328
3408634,39,2014,Female,4,2,2,115,0,0,0,NA,NA,NA,1.3507219031089623
3408635,39,2014,Female,4,1,2,113,0,0,0,NA,NA,NA,1.6979269627310494
3408636,192,2014,Male,3,3,3,117,0,0,3,NA,NA,NA,1.028010718234957
3408637,192,2014,Male,3,2,3,113,0,0,1,NA,NA,NA,0.20000542966556323
3408638,192,2014,Female,3,1,3,113,0,0,0,NA,NA,NA,0.3870866813510469
3408639,229,2014,Female,2,1,3,117,0,0,0,NA,NA,NA,-1.262326230457692
3408640,229,2014,Male,3,2,3,118,0,0,0,NA,NA,NA,0.02865290005183372
3408641,229,2014,Female,3,3,3,122,0,0,0,Yes,2016-10-24T00:00:00Z,NA,-0.2587901189498702
3408642,149,2014,Male,4,1,1,118,0,0,0,NA,NA,NA,-0.4425016712462079
3408643,66,2014,Female,3,2,2,118,0,0,0,NA,NA,NA,-1.8480461990064132
3408644,66,2014,Female,3,1,2,116,0,0,0,NA,NA,NA,-1.0645057174621986
3408645,232,2014,Male,4,1,1,116,0,0,0,NA,NA,NA,-0.35001668239531053
3408646,209,2014,Female,4,2,2,113,1,1,0,NA,NA,NA,-1.8171611994397596
3408647,209,2014,Male,4,1,2,106,1,1,0,NA,NA,NA,-0.5450915365170353
3408650,259,2014,Male,4,2,2,117,0,0,0,NA,NA,NA,1.8564533035759472
3408651,259,2014,Male,4,1,2,114,0,0,0,NA,NA,NA,0.5296832228533132
3408653,156,2014,Female,3,1,3,120,1,1,0,Yes,2016-10-24T00:00:00Z,Car collision,0.7043419961496459
3408654,80,2014,Male,2,2,3,120,0,0,1,NA,NA,NA,0.42396861041663914
3408655,80,2014,Female,2,1,3,118,0,0,0,NA,NA,NA,0.742856582460401
3408656,80,2014,Male,3,3,3,126,0,0,1,NA,NA,NA,0.162789217570858
3408657,121,2014,Female,3,1,3,121,0,0,1,Yes,2014-06-04T00:00:00Z,Dead as chick,-0.08531316435187
3408658,121,2014,Female,3,2,3,122,1,1,0,NA,NA,NA,0.5868184774872826
3408659,121,2014,Male,3,3,3,123,0,0,1,NA,NA,NA,-0.219068055070087
3408660,214,2014,Female,3,1,3,114,0,0,0,NA,NA,NA,0.26470383759791877
3408661,214,2014,Female,3,2,3,115,0,0,0,NA,NA,NA,-0.4223413097327416
3408662,214,2014,Female,3,3,3,116,0,0,0,NA,NA,NA,0.8568203414016192
3408663,74,2014,Female,4,2,2,125,0,0,1,NA,NA,NA,0.8022701593243979
3408664,74,2014,Male,4,1,2,125,0,0,0,NA,NA,NA,0.30022137472584026
3408666,132,2014,Female,4,1,2,114,0,0,0,NA,NA,NA,1.5188918419571882
3408667,132,2014,Female,3,2,2,119,0,0,0,NA,NA,NA,0.08756630007892065
3408668,350,2014,Male,4,1,2,123,0,0,1,NA,NA,NA,-1.5558480347354904
3408670,20,2014,Female,4,1,3,124,1,1,0,NA,NA,NA,-0.8902750961633641
3408671,20,2014,Male,3,2,3,125,0,0,0,NA,NA,NA,-0.30381663416997984
3408672,20,2014,Male,3,3,3,126,1,1,2,NA,NA,NA,-0.7534108154599264
3408673,34,2014,Female,3,1,2,112,0,0,0,NA,NA,NA,-0.47301083808428135
3408674,34,2014,Male,3,2,2,116,1,1,0,NA,NA,NA,-0.7231274518694781
3408675,275,2014,Male,3,2,4,128,0,0,4,NA,NA,NA,-1.337937602694511
3408676,275,2014,Female,3,1,4,127,0,0,3,NA,NA,NA,-0.8617437613830194
3408679,333,2014,Male,4,1,2,113,1,1,1,NA,NA,NA,-0.7538140413094659
3408680,333,2014,Male,3,2,2,114,0,0,2,NA,NA,NA,0.2693422516560923
3408681,240,2014,Female,3,1,3,111,0,0,0,NA,NA,NA,-1.518619189396883
3408682,240,2014,Male,3,3,3,117,0,0,0,NA,NA,NA,0.6250969100018713
3408683,240,2014,Female,3,2,3,115,0,0,0,NA,NA,NA,-1.5495498910365189
3408684,189,2014,Female,3,1,3,120,0,0,0,NA,NA,NA,0.32128433767581926
3408685,189,2014,Female,3,2,3,120,0,0,0,NA,NA,NA,0.34231266213417344
3408686,189,2014,Female,3,3,3,122,1,1,0,NA,NA,NA,0.6460396369930251
3408687,261,2014,Male,3,1,3,124,0,0,0,NA,NA,NA,-0.9434210409523225
3408688,261,2014,Female,3,2,3,125,1,1,2,NA,NA,NA,-0.7964053317374326
3408690,13,2014,Female,3,1,3,115,0,0,0,NA,NA,NA,0.866807510367259
3408691,13,2014,Male,3,2,3,119,0,0,0,NA,NA,NA,-1.223782029711904
3408693,212,2014,Male,3,2,2,121,0,0,0,NA,NA,NA,-0.4378054248865052
3408694,212,2014,Male,2,1,2,118,0,0,1,Yes,2016-10-23T00:00:00Z,NA,1.5033032386569156
3408695,311,2014,Male,4,1,3,119,1,1,0,NA,NA,NA,-1.1793757945721757
3408696,311,2014,Female,4,2,3,120,0,0,0,NA,NA,NA,-1.981985800550804
3408697,311,2014,Male,4,3,3,124,0,0,1,NA,NA,NA,-1.8773195861675969
3408698,292,2014,Male,3,2,2,124,0,0,0,NA,NA,NA,-1.0768164786967054
3408699,292,2014,Male,3,1,2,120,0,0,0,NA,NA,NA,-0.9774230587301603
3408700,116,2014,Female,3,1,2,120,0,0,0,NA,NA,NA,-1.16232735627368
3408707,183,2014,Female,4,3,3,120,0,0,0,NA,NA,NA,0.1318004384570723
3408708,183,2014,Female,4,1,3,121,0,0,0,NA,NA,NA,0.4301450311014474
3408709,183,2014,Female,4,2,3,116,0,0,0,NA,NA,NA,-2.0284880479307636
3408710,164,2014,Male,4,3,3,118,0,0,3,NA,NA,NA,0.02865290005183372
3408711,164,2014,Male,3,2,3,117,1,1,1,NA,NA,NA,0.47677969733069736
3408716,238,2014,Female,3,1,1,113,1,1,2,NA,NA,NA,0.6785990479679511
3408717,83,2014,Male,4,1,1,115,1,1,0,Yes,2015-02-28T00:00:00Z,NA,0.8581238045791202
3408718,172,2014,Male,2,1,3,121,0,0,2,NA,NA,NA,0.5691678476269592
3408721,109,2014,Female,4,2,3,122,0,0,3,NA,NA,NA,0.34415121223845335
3408722,109,2014,Male,4,1,3,121,0,0,1,Yes,2016-03-12T00:00:00Z,NA,0.6881179420032205
3408724,338,2014,Female,4,2,4,124,0,0,1,NA,NA,NA,-0.673620713496573
3408725,338,2014,Male,4,3,4,118,0,0,0,Yes,2020-02-04T00:00:00Z,Car collision,0.1924141706054226
3408726,338,2014,Female,4,1,4,118,0,0,0,NA,NA,NA,0.9725322576261013
3408727,301,2014,Female,4,1,2,117,0,0,1,Yes,2019-02-12T00:00:00Z,Car collision,-1.7281887035924188
3408728,301,2014,Female,4,2,2,120,1,1,0,NA,NA,NA,-1.295912737842453
3408731,277,2014,Female,3,1,2,115,0,0,0,NA,NA,NA,-1.3020463597916265
3408732,277,2014,Female,3,2,2,118,0,0,0,NA,NA,NA,-1.3240124977011045
3408733,191,2014,Male,3,1,2,127,0,0,2,NA,NA,NA,0.5287170642070822
3408735,317,2014,Male,3,2,3,117,0,0,0,NA,NA,NA,1.1213496047740876
3408736,317,2014,Female,4,1,3,115,0,0,0,NA,NA,NA,1.6571451484589244
3408737,317,2014,Female,3,3,3,123,0,0,0,NA,NA,NA,1.1597771457458146
3408738,318,2014,Male,4,2,2,124,0,0,0,NA,NA,NA,-1.1950925861625192
3408739,318,2014,Female,4,1,2,123,0,0,0,NA,NA,NA,0.015637771127009537
3408741,148,2014,Female,3,1,2,125,0,0,0,NA,NA,NA,-0.5111750034771434
3408742,101,2014,Male,4,1,2,117,1,1,0,NA,NA,NA,0.3359959849923596
3408743,101,2014,Male,4,2,2,120,1,1,0,NA,NA,NA,-0.8205438157481556
3408744,200,2014,Male,3,1,2,135,0,0,3,NA,NA,NA,-2.0824053363626667
3408745,200,2014,Female,3,2,2,137,1,1,3,NA,NA,NA,-3.0282644101583616
3408746,29,2014,Male,3,2,2,122,0,0,0,NA,NA,NA,1.4723723718878436
3408747,29,2014,Female,3,1,2,122,0,0,2,NA,NA,NA,1.1926343290279784
3408748,352,2014,Female,4,2,2,125,0,0,0,NA,NA,NA,-0.41604839583600356
3408749,352,2014,Male,4,1,2,123,1,1,0,NA,NA,NA,1.0471262453178198
3408750,102,2014,Female,3,1,3,121,0,0,0,NA,NA,NA,0.8261530690135849
3408751,116,2014,Male,3,2,2,123,0,0,0,NA,NA,NA,-1.2827944652354448
3408752,142,2014,Female,4,2,2,120,0,0,0,NA,NA,NA,0.2176224817801
3408753,142,2014,Male,3,1,2,120,0,0,0,NA,NA,NA,0.5799441742339062
3408754,62,2014,Male,4,1,1,121,0,0,1,NA,NA,NA,1.4528533615892782
3408755,27,2014,Male,2,1,1,125,0,0,2,NA,NA,NA,0.40368814237709805
3408756,37,2014,Female,4,2,2,119,0,0,0,NA,NA,NA,0.7465634649343146
3408757,37,2014,Female,4,1,2,118,0,0,0,NA,NA,NA,-0.37176694451859515
3408758,222,2014,Male,4,2,2,122,0,0,0,NA,NA,NA,1.1770236923217283
3408759,222,2014,Male,4,1,2,120,0,0,1,NA,NA,NA,0.15979777723928765
3408760,224,2014,Male,4,1,2,120,0,0,0,NA,NA,NA,1.0854234589517442
3408761,224,2014,Male,4,2,2,124,0,0,0,NA,NA,NA,0.3236715112853565
3408762,56,2014,Female,3,1,1,122,0,0,0,NA,NA,NA,-0.32603926068980216
3408763,72,2014,Male,4,1,2,122,0,0,1,NA,NA,NA,-0.10528762155137188
3408764,72,2014,Male,4,2,2,122,0,0,0,NA,NA,NA,0.05240273023234062
3408768,159,2014,Female,2,1,3,126,0,0,3,NA,NA,NA,0.04138726550664926
3408769,159,2014,Male,2,2,3,126,0,0,3,NA,NA,NA,-0.4948485911714884
3408770,159,2014,Male,2,3,3,130,0,0,3,NA,NA,NA,-1.03367744094365
3408771,110,2014,Male,2,2,3,128,0,0,3,NA,NA,NA,-1.4311278770951195
3408772,110,2014,Female,3,3,3,124,0,0,0,NA,NA,NA,0.5552029010999571
3408773,250,2014,Female,4,1,1,129,0,0,1,NA,NA,NA,0.20216604146550834
3408774,84,2014,Female,3,1,1,124,0,0,0,NA,NA,NA,1.7894349147247428
3408775,111,2014,Male,2,2,3,125,0,0,3,NA,NA,NA,0.5448839502376022
3408776,111,2014,Male,3,1,3,122,0,0,1,NA,NA,NA,0.017918562504449034
3408777,111,2014,Male,2,3,3,125,0,0,3,NA,NA,NA,0.6236098902007273
3408778,125,2014,Male,2,2,3,117,0,0,0,NA,NA,NA,0.6513323356549874
3408779,125,2014,Male,3,1,3,116,0,0,0,NA,NA,NA,0.39724319460139945
3408780,125,2014,Male,3,3,3,119,0,0,0,NA,NA,NA,0.8096947844625761
3408781,102,2014,Female,4,2,3,123,1,1,0,NA,NA,NA,-0.4272117348007035
3408782,17,2014,Male,3,1,3,119,0,0,0,NA,NA,NA,0.6366040571317031
3408783,17,2014,Male,4,2,3,123,0,0,0,Yes,2014-10-07T00:00:00Z,NA,-0.27036264763605317
3408784,17,2014,Male,3,3,3,128,0,0,0,NA,NA,NA,-0.40604845995515587
3408785,303,2014,Male,3,1,3,126,0,0,1,Yes,2018-03-25T00:00:00Z,NA,-0.15217485198601655
3408787,223,2014,Female,3,1,2,123,0,0,4,NA,NA,NA,0.41515410210175085
3408788,340,2014,Male,3,1,1,122,0,0,0,NA,NA,NA,-0.24533642054957805
3408791,263,2014,Female,4,2,2,128,0,0,2,NA,NA,NA,-0.13988460971002417
3408792,263,2014,Female,4,1,2,125,0,0,0,NA,NA,NA,-0.8017479239393142
3408793,216,2014,Female,4,1,2,122,0,0,0,NA,NA,NA,1.0425566571252043
3408794,216,2014,Male,3,2,2,125,0,0,2,NA,NA,NA,-1.2365990997067022
3408795,289,2014,Male,3,1,3,119,0,0,0,NA,NA,NA,0.13492611350814965
3408796,289,2014,Male,3,2,3,124,0,0,0,NA,NA,NA,0.1822630492876699
3408797,289,2014,Male,3,3,3,129,1,1,0,NA,NA,NA,-0.49931493828251633
3408798,293,2014,Female,4,3,3,124,0,0,2,NA,NA,NA,1.0229541804568134
3408799,293,2014,Male,4,1,3,128,0,0,2,NA,NA,NA,1.067223571516754
3408800,293,2014,Female,4,2,3,123,0,0,1,Yes,2017-03-06T00:00:00Z,NA,0.4489867749742766
3408801,54,2014,Female,4,1,1,121,0,0,0,NA,NA,NA,0.5468465897852298
3408811,136,2014,Female,4,1,3,125,0,0,0,NA,NA,NA,0.10941115325926833
3408812,136,2014,Male,4,2,3,126,0,0,0,NA,NA,NA,1.0172621450225638
3408814,271,2014,Male,4,1,3,116,0,0,0,NA,NA,NA,0.902027244505852
3408815,271,2014,Male,3,2,3,117,0,0,1,NA,NA,NA,1.746249974827454
3408816,271,2014,Male,3,3,3,122,1,1,1,NA,NA,NA,0.8926581655964535
3408817,253,2014,Male,4,2,3,128,0,0,0,NA,NA,NA,-0.21560477255237642
3408818,253,2014,Female,4,1,3,126,0,0,0,NA,NA,NA,0.11141166500575235
3408819,253,2014,Male,3,3,3,130,0,0,1,NA,NA,NA,-0.32999822076608754
3408820,78,2014,Female,3,2,2,131,0,0,1,NA,NA,NA,-0.47774959798821287
3408821,78,2014,Female,2,1,2,128,0,0,2,NA,NA,NA,-0.5684435565339586
3408822,181,2014,Female,3,1,1,112,0,0,0,NA,NA,NA,1.0458728853970942
3408823,64,2014,Female,3,2,3,122,1,1,1,NA,NA,NA,0.18877058392139165
3408824,64,2014,Female,3,1,3,121,0,0,0,NA,NA,NA,-0.8733525096328086
3408825,64,2014,Female,3,3,3,123,0,0,1,NA,NA,NA,0.32128433767581926
3408826,105,2014,Male,4,1,1,115,1,1,1,NA,NA,NA,-0.16535323933548293
3408827,244,2014,Female,4,1,2,123,0,0,1,NA,NA,NA,0.5947460486333302
3408828,244,2014,Male,4,2,2,128,0,0,2,NA,NA,NA,0.17024246726852996
3408829,93,2014,Female,4,1,2,117,0,0,0,NA,NA,NA,1.6894828510832984
3408830,93,2014,Male,4,2,2,119,1,1,1,NA,NA,NA,1.6969648779949607
3408851,79,2014,Female,3,1,1,126,0,0,2,NA,NA,NA,0.844390795147852
3408852,55,2014,Male,3,2,2,122,0,0,2,NA,NA,NA,0.41987749738056723
3408853,55,2014,Female,4,1,2,120,0,0,1,NA,NA,NA,0.8969685872807452
3408854,147,2014,Male,4,2,2,125,1,1,0,NA,NA,NA,0.7479131202385446
3408855,147,2014,Female,4,1,2,122,0,0,0,NA,NA,NA,-0.8035103805077967
3408856,205,2014,Male,4,1,3,125,0,0,2,NA,NA,NA,-0.1864880729835541
3408857,205,2014,Male,4,2,3,125,0,0,2,NA,NA,NA,-0.16785894820784553
3408858,205,2014,Female,4,3,3,129,0,0,4,NA,NA,NA,-0.34995780820733347
3408859,89,2014,Male,3,1,3,123,0,0,1,NA,NA,NA,-0.2621790354919633
3408860,89,2014,Female,3,3,3,127,0,0,2,NA,NA,NA,-0.23107740548073105
3408861,89,2014,Male,3,2,3,124,0,0,2,NA,NA,NA,0.6868528958280066
3408862,90,2014,Female,3,2,3,131,0,0,1,NA,NA,NA,-0.2971442391922315
3408863,90,2014,Female,3,3,3,127,0,0,4,NA,NA,NA,-0.21083235607354173
3408864,90,2014,Male,3,1,3,129,0,0,2,NA,NA,NA,-0.005531574055067161
3408865,171,2014,Male,3,1,2,122,0,0,0,NA,NA,NA,0.56088043697911
3408866,171,2014,Female,3,2,2,122,0,0,1,NA,NA,NA,-0.07059556118316822
3408867,91,2014,Male,3,3,3,116,0,0,0,NA,NA,NA,0.8284797084964844
3408868,91,2014,Female,3,1,3,119,0,0,0,NA,NA,NA,1.2552407055189705
3408869,91,2014,Female,3,2,3,115,0,0,0,NA,NA,NA,0.22723315690674953
3408870,126,2014,Male,3,2,2,131,1,1,4,NA,NA,NA,0.02012377672942792
3408871,126,2014,Female,3,1,2,131,0,0,4,NA,NA,NA,0.023705719646885243
3408872,86,2014,Male,3,1,2,122,0,0,1,NA,NA,NA,-2.8359429129980285
3408873,86,2014,Male,2,2,2,123,0,0,4,Yes,2014-08-09T00:00:00Z,NA,-0.9979632622542057
3408875,219,2014,Female,3,3,3,132,0,0,0,NA,NA,NA,-0.1159885917190429
3408876,219,2014,Female,3,1,3,133,0,0,0,NA,NA,NA,0.4048576321418516
3408877,174,2014,Male,2,1,2,132,0,0,0,NA,NA,NA,-0.24670018247155617
3408878,174,2014,Female,3,2,2,133,0,0,0,NA,NA,NA,-1.9059475513285502
3408879,184,2014,Male,3,2,2,138,1,1,2,NA,NA,NA,-1.6468194287887896
3408880,184,2014,Male,3,1,2,136,1,1,0,NA,NA,NA,-0.6592323299198415
3408881,359,2014,Male,3,1,1,124,1,1,0,NA,NA,NA,0.19594718599415345
3408882,274,2014,Female,4,1,1,128,0,0,0,NA,NA,NA,0.966201868011791
3408883,276,2014,Male,3,1,2,136,0,0,1,NA,NA,NA,0.7169325465339271
3408884,276,2014,Female,4,2,2,143,0,0,2,NA,NA,NA,0.06286574930822736
3408885,355,2014,Male,3,1,2,119,0,0,0,NA,NA,NA,0.5664689483617301
3408886,355,2014,Male,3,2,2,121,0,0,1,NA,NA,NA,0.478357711000969
3408887,202,2014,Male,3,1,4,127,0,0,0,NA,NA,NA,0.3362871152421038
3408888,202,2014,Male,3,2,4,129,0,0,0,NA,NA,NA,0.7753187203146472
3408889,291,2014,Male,3,1,2,126,0,0,0,Yes,2017-02-24T00:00:00Z,NA,-0.7693091817016958
3408890,291,2014,Male,3,2,2,128,0,0,0,NA,NA,NA,-0.5404462177517433
3408891,160,2014,Female,3,3,3,127,0,0,0,NA,NA,NA,1.2777805657364307
3408892,160,2014,Male,2,1,3,130,0,0,1,NA,NA,NA,0.47677969733069736
3408893,160,2014,Male,2,2,3,125,0,0,0,NA,NA,NA,0.12592278649505037
3408894,394,2014,Male,4,1,1,137,0,0,0,NA,NA,NA,-0.004526923278840572
3408896,360,2014,Male,3,2,2,130,0,0,0,NA,NA,NA,-0.10422988239893931
3408897,360,2014,Male,2,1,2,129,0,0,0,NA,NA,NA,0.05240273023234062
3408898,112,2014,Female,3,3,3,130,0,0,2,NA,NA,NA,0.16413153580391948
3408899,112,2014,Male,3,1,3,130,0,0,2,NA,NA,NA,0.17833311295530502
3408904,4,2014,Male,3,2,3,124,1,1,0,NA,NA,NA,-0.8939379034718535
3408905,4,2014,Female,3,1,3,123,1,1,0,NA,NA,NA,0.3066123143744343
3408906,4,2014,Male,3,3,3,135,0,0,0,NA,NA,NA,-2.8101201217529184
3408907,354,2014,Female,3,1,2,131,0,0,2,NA,NA,NA,0.5758329671198342
3408908,354,2014,Male,3,2,2,136,0,0,2,NA,NA,NA,-0.3575960097070677
3408909,11,2014,Female,2,1,2,125,0,0,2,NA,NA,NA,-0.7919133415132137
3408910,11,2014,Male,3,2,2,130,0,0,0,NA,NA,NA,-1.600826238119012
3408911,154,2014,Male,2,1,2,121,0,0,1,NA,NA,NA,-0.19385792962544543
